id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
38629562,253f78d6-c96c-497c-9c4e-dd9caae5ff72,2019-02-09 11:53:16 AM GMT+08:00,2019-02-09,2019-02-08 19:53:16 UTC,Perth,2582365,hidayatullatifah,hidayatul latifah,2020-02-14 07:14:23 UTC,2021-06-20 20:49:54 UTC,research,,https://www.inaturalist.org/observations/38629562,https://static.inaturalist.org/photos/61422843/medium.jpeg,,"",,1,0,false,2,"Kalimantan Timur, ID",-0.4533038176,117.3100017938,,,,,31451,,obscured,true,gps,gps,Aquilaria beccariana,Aquilaria beccariana,,Plantae,184171
312648642,360e27ff-e28f-4ea6-8b06-f9ae1e8176b1,2013/10/18 6:06 AM,2013-10-18,2013-10-17 22:06:00 UTC,Asia/Brunei,6478199,setapion,,2025-09-09 10:22:39 UTC,2025-09-09 10:22:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/312648642,https://inaturalist-open-data.s3.amazonaws.com/photos/564516264/medium.jpg,,"","",0,0,false,,Brunei,4.4250942928,114.6615237958,61,,,,31403,,obscured,true,,,Aquilaria beccariana,Aquilaria beccariana,,Plantae,184171
